10098;valid;12141366
99;invalid;12274051
10099;valid;12317469
100;invalid;12818306
10100;valid;11927285
101;invalid;12276890
10101;valid;12184257
102;invalid;12134804
10102;valid;12051742
103;invalid;16979940
10103;valid;12058049
104;invalid;12124740
10104;valid;12229919
105;invalid;12261420
10105;valid;12066923
106;invalid;13271169
10106;valid;12157176
107;invalid;12334418
10107;valid;24101733
108;invalid;12045044
10108;valid;12167988
109;invalid;12073077
10109;valid;12168923
110;invalid;12011027
10110;valid;12012880
111;invalid;11851210
10111;valid;18387217
112;invalid;12778016
10112;valid;11822667
113;invalid;13062103
10113;valid;12164979
114;invalid;11993823
10114;valid;12030441
115;invalid;21036633
10115;valid;11972862
116;invalid;12001167
10116;valid;11985629
117;invalid;11997257
10117;valid;12005723
118;invalid;17636004
10118;valid;13407118
119;invalid;11948926
10119;valid;11989454
120;invalid;12203807
10120;valid;12082733
121;invalid;12556302
10121;valid;12159114
122;invalid;19883200
10122;valid;31833418
123;invalid;26747307
10123;valid;12626835
124;invalid;17389759
10124;valid;28619126
125;invalid;12195392
10125;valid;26746066
126;invalid;11860730
10126;valid;11738670
127;invalid;11879685
10127;valid;11752644
128;invalid;11962934
10128;valid;11728861
129;invalid;11964005
10129;valid;11838936
130;invalid;11864844
10130;valid;11835366
131;invalid;13705791
10131;valid;11739571
132;invalid;12162327
10132;valid;11742461
133;invalid;11919907
10133;valid;12184784
134;invalid;11962441
10134;valid;12020785
135;invalid;11741016
10135;valid;12077140
136;invalid;12383837
10136;valid;11828107
137;invalid;25684059
10137;valid;31838586
138;invalid;11827274
10138;valid;11853726
139;invalid;12065784
10139;valid;11984677
140;invalid;12418840
10140;valid;16663043
141;invalid;12557186
10141;valid;12151158
142;invalid;12175111
10142;valid;11924106
143;invalid;12036085
10143;valid;12008681
144;invalid;11883221
10144;valid;11921794
145;invalid;12882753
10145;valid;12030390
146;invalid;11887709
10146;valid;19932092
147;invalid;12094072
10147;valid;11977129
148;invalid;12503942
10148;valid;11946036
149;invalid;11959415
10149;valid;12150563
150;invalid;12003377
10150;valid;18162528
151;invalid;12143814
10151;valid;12634043
152;invalid;20705796
10152;valid;12381440
153;invalid;11960707
10153;valid;12194032
154;invalid;12285373
10154;valid;11834958
155;invalid;12085589
10155;valid;12118960
156;invalid;12069405
10156;valid;25120696
157;invalid;10671495
10157;valid;12853360
158;invalid;11965246
10158;valid;12121017
159;invalid;11913481
10159;valid;12056162
160;invalid;11893608
10160;valid;11837083
161;invalid;12010075
10161;valid;11811022
162;invalid;12113180
10162;valid;12273541
163;invalid;20511571
10163;valid;12008477
164;invalid;11680394
10164;valid;11815119
165;invalid;11834210
10165;valid;13186679
166;invalid;12796784
10166;valid;11732023
167;invalid;11866595
10167;valid;13618479
168;invalid;11835315
10168;valid;11777549
169;invalid;11885720
10169;valid;11700080
170;invalid;11851142
10170;valid;11880212
171;invalid;11979492
10171;valid;11816275
172;invalid;11695796
10172;valid;12005570
173;invalid;11766193
10173;valid;11725852
174;invalid;20969330
10174;valid;11700097
175;invalid;11837236
10175;valid;11715720
176;invalid;12324303
10176;valid;11694963
177;invalid;12551780
10177;valid;11706999
178;invalid;12151719
10178;valid;12095313
179;invalid;11935326
10179;valid;12013458
180;invalid;11594034
10180;valid;12095653
181;invalid;12166645
10181;valid;11559354
182;invalid;11734624
10182;valid;11811515
183;invalid;11872409
10183;valid;11857772
184;invalid;11738874
10184;valid;11721993
185;invalid;15372471
10185;valid;12185192
186;invalid;11995285
10186;valid;11851873
187;invalid;11937808
10187;valid;24037133
188;invalid;16717341
10188;valid;12534253
189;invalid;12448046
10189;valid;12063132
190;invalid;11733757
10190;valid;11997699
191;invalid;11741237
10191;valid;19756788
192;invalid;11862277
10192;valid;16827875
193;invalid;14262133
10193;valid;11740336
194;invalid;12278760
10194;valid;11690645
195;invalid;11731785
10195;valid;11653976
196;invalid;12806406
10196;valid;24336877
197;invalid;11590243
10197;valid;11714615
198;invalid;11711980
10198;valid;11686956
199;invalid;11666301
10199;valid;11767417
200;invalid;11751131
10200;valid;15543457
201;invalid;13916387
10201;valid;11706319
202;invalid;11833955
10202;valid;11795178
203;invalid;11848337
10203;valid;21786673
204;invalid;20139849
10204;valid;11596567
205;invalid;12152059
10205;valid;11872103
206;invalid;11834091
10206;valid;21291803
207;invalid;11702596
10207;valid;15494208
208;invalid;16731349
10208;valid;29290728
209;invalid;11808625
10209;valid;12018847
210;invalid;22325777
10210;valid;11995438
211;invalid;14499436
10211;valid;11804069
212;invalid;23841769
10212;valid;11786865
213;invalid;11766703
10213;valid;18525121
214;invalid;11846501
10214;valid;11722435
215;invalid;11718678
10215;valid;11670432
216;invalid;11879243
10216;valid;11747850
217;invalid;27515792
10217;valid;51230588
218;invalid;21818735
10218;valid;12018762
219;invalid;11697853
10219;valid;11621217
220;invalid;11845277
10220;valid;18155099
221;invalid;11826084
10221;valid;11712048
222;invalid;11701202
10222;valid;19832149
223;invalid;11690288
10223;valid;11625297
224;invalid;11827257
10224;valid;11594306
225;invalid;11712337
10225;valid;11662187
226;invalid;11673067
10226;valid;11947549
227;invalid;11656798
10227;valid;11698346
228;invalid;11688027
10228;valid;11762691
229;invalid;15608159
10229;valid;12020717
230;invalid;11823517
10230;valid;23835428
231;invalid;11705758
10231;valid;11837117
232;invalid;11734029
10232;valid;20839348
233;invalid;16177319
10233;valid;11593813
234;invalid;11694504
10234;valid;11676909
235;invalid;11702817
10235;valid;11589699
236;invalid;11626504
10236;valid;18720570
237;invalid;11570829
10237;valid;11756724
238;invalid;11649250
10238;valid;14508429
239;invalid;11636262
10239;valid;11692736
240;invalid;11516497
10240;valid;11556311
241;invalid;11499140
10241;valid;11825336
242;invalid;22291131
10242;valid;11507181
243;invalid;11740676
10243;valid;11550293
244;invalid;12088071
10244;valid;21057798
245;invalid;11993483
10245;valid;11595207
246;invalid;11751386
10246;valid;13715107
247;invalid;11630448
10247;valid;11735780
248;invalid;11700709
10248;valid;11592147
249;invalid;11692923
10249;valid;12320665
250;invalid;12918861
10250;valid;11884411
251;invalid;11582083
10251;valid;12094548
252;invalid;11652871
10252;valid;11594765
253;invalid;11591484
10253;valid;11634851
254;invalid;11589699
10254;valid;11612649
255;invalid;11686021
10255;valid;11422436
256;invalid;11580196
10256;valid;11685443
257;invalid;11735236
10257;valid;17186065
258;invalid;11684168
10258;valid;11588203
259;invalid;21451195
10259;valid;12806865
260;invalid;11627847
10260;valid;14664914
261;invalid;11627762
10261;valid;12054921
262;invalid;11587285
10262;valid;11546791
263;invalid;11582372
10263;valid;11698992
264;invalid;11731513
10264;valid;12368826
265;invalid;11831949
10265;valid;11595071
266;invalid;11635922
10266;valid;11853114
267;invalid;11868533
10267;valid;11706999
268;invalid;12129517
10268;valid;11691359
269;invalid;25189189
10269;valid;11906171
270;invalid;11797507
10270;valid;11651732
271;invalid;20443231
10271;valid;12147095
272;invalid;12385044
10272;valid;11771497
273;invalid;11944642
10273;valid;11764833
274;invalid;11520679
10274;valid;19812837
275;invalid;11946869
10275;valid;12210879
276;invalid;11686021
10276;valid;12208669
277;invalid;11635038
10277;valid;11684066
278;invalid;15770645
10278;valid;11714377
279;invalid;11767638
10279;valid;19715801
280;invalid;11987091
10280;valid;12187453
281;invalid;11579550
10281;valid;11980359
282;invalid;11549579
10282;valid;12291527
283;invalid;12473971
10283;valid;11891228
284;invalid;11785658
10284;valid;15011340
285;invalid;11860152
10285;valid;11842302
286;invalid;11558674
10286;valid;12660189
287;invalid;15778244
10287;valid;11720497
288;invalid;11730816
10288;valid;11637775
289;invalid;11536523
10289;valid;11589053
290;invalid;15644641
10290;valid;11546757
291;invalid;17996234
10291;valid;13223110
292;invalid;12805760
10292;valid;11700692
293;invalid;15639150
10293;valid;11501044
294;invalid;12005247
10294;valid;18588242
295;invalid;11572682
10295;valid;11563196
296;invalid;11569333
10296;valid;11642858
297;invalid;11641209
10297;valid;11616882
298;invalid;23205102
10298;valid;11682553
299;invalid;11867020
10299;valid;11509102
300;invalid;11782768
10300;valid;11560935
301;invalid;11728504
10301;valid;11526136
302;invalid;20195643
10302;valid;11487002
303;invalid;11637486
10303;valid;11777838
304;invalid;11803984
10304;valid;17916096
305;invalid;11593388
10305;valid;11557535
306;invalid;11674682
10306;valid;11515596
307;invalid;12291782
10307;valid;11447579
308;invalid;11866289
10308;valid;11499344
309;invalid;12676917
10309;valid;18343238
310;invalid;11491677
10310;valid;11623886
311;invalid;11613193
10311;valid;13948721
312;invalid;11837593
10312;valid;11626674
313;invalid;11567327
10313;valid;11288799
314;invalid;11546043
10314;valid;11643555
315;invalid;11716043
10315;valid;11656152
316;invalid;11413528
10316;valid;11436002
317;invalid;11487614
10317;valid;11457048
318;invalid;11591008
10318;valid;11454736
319;invalid;11434659
10319;valid;11545057
320;invalid;11785029
10320;valid;11654588
321;invalid;11417744
10321;valid;11559609
322;invalid;11648026
10322;valid;11649675
323;invalid;11684984
10323;valid;11810444
324;invalid;11577000
10324;valid;12647490
325;invalid;11557501
10325;valid;15760751
326;invalid;11588169
10326;valid;21075580
327;invalid;11556498
10327;valid;11843050
328;invalid;26223843
10328;valid;11966147
329;invalid;15161756
10329;valid;11618922
330;invalid;11572495
10330;valid;11447545
331;invalid;11590481
10331;valid;11575266
332;invalid;11576388
10332;valid;14153231
333;invalid;11653721
10333;valid;11442122
334;invalid;11561938
10334;valid;11472161
335;invalid;11574348
10335;valid;11523399
336;invalid;11637282
10336;valid;11445267
337;invalid;11588696
10337;valid;11549477
338;invalid;11648519
10338;valid;14106396
339;invalid;11961455
10339;valid;11740438
340;invalid;11605968
10340;valid;12157669
341;invalid;18301911
10341;valid;11865167
342;invalid;11879311
10342;valid;11577765
343;invalid;12293227
10343;valid;12157159
344;invalid;12125998
10344;valid;11600834
345;invalid;11589478
10345;valid;11382248
346;invalid;11569146
10346;valid;19836093
347;invalid;11606002
10347;valid;12144035
348;invalid;11560119
10348;valid;11404229
349;invalid;11669531
10349;valid;22994744
350;invalid;11367866
10350;valid;11465310
351;invalid;11601565
10351;valid;11456674
352;invalid;11610728
10352;valid;11604523
353;invalid;11647635
10353;valid;11655217
354;invalid;11720004
10354;valid;11840959
355;invalid;11433843
10355;valid;11425462
356;invalid;11692430
10356;valid;11425632
357;invalid;11802420
10357;valid;11597111
358;invalid;11649539
10358;valid;12159488
359;invalid;11579482
10359;valid;21552566
360;invalid;11556651
10360;valid;12604004
361;invalid;11424068
10361;valid;11558946
362;invalid;11564029
10362;valid;12280511
363;invalid;11845124
10363;valid;11473793
364;invalid;11394522
10364;valid;11663020
365;invalid;11710535
10365;valid;14450816
366;invalid;11583290
10366;valid;13499683
367;invalid;11682944
10367;valid;11557790
368;invalid;11570387
10368;valid;11429253
369;invalid;18791001
10369;valid;11449602
370;invalid;11445420
10370;valid;11418832
371;invalid;11577000
10371;valid;11446644
372;invalid;11736681
10372;valid;11586588
373;invalid;14046692
10373;valid;11549460
374;invalid;11665434
10374;valid;11393400
375;invalid;11443227
10375;valid;14834319
376;invalid;11413868
10376;valid;17496672
377;invalid;11448854
10377;valid;11284005
378;invalid;11548083
10378;valid;11379035
379;invalid;11786899
10379;valid;11318447
380;invalid;11603520
10380;valid;11317002
381;invalid;11774115
10381;valid;11515018
382;invalid;11672302
10382;valid;12363675
383;invalid;11441459
10383;valid;11466262
384;invalid;11700267
10384;valid;11572512
385;invalid;11690118
10385;valid;13484808
386;invalid;12273201
10386;valid;12117481
387;invalid;11736239
10387;valid;11804783
388;invalid;11440422
10388;valid;11632641
389;invalid;14389004
10389;valid;11438603
390;invalid;11556005
10390;valid;11301277
391;invalid;11553319
10391;valid;11580944
392;invalid;17092956
10392;valid;22634429
393;invalid;17087074
10393;valid;11410808
394;invalid;11448684
10394;valid;11541113
395;invalid;11517075
10395;valid;11545856
396;invalid;11569826
10396;valid;11461349
397;invalid;11687041
10397;valid;11516956
398;invalid;12334554
10398;valid;11316101
399;invalid;11471056
10399;valid;13223654
400;invalid;11585993
10400;valid;11518622
401;invalid;11958395
10401;valid;11511652
402;invalid;11445947
10402;valid;13624786
403;invalid;27789288
10403;valid;35619233
404;invalid;11534789
10404;valid;11587846
405;invalid;11468523
10405;valid;23491416
406;invalid;25171713
10406;valid;15478976
407;invalid;11627541
10407;valid;11660385
408;invalid;11567004
10408;valid;11325366
409;invalid;12718482
10409;valid;11518605
410;invalid;11422215
10410;valid;11425224
411;invalid;11879022
10411;valid;24365845
412;invalid;11515511
10412;valid;12027109
413;invalid;11604455
10413;valid;12057777
414;invalid;15325925
10414;valid;11362358
415;invalid;19657950
10415;valid;11466398
416;invalid;11568721
10416;valid;11384985
417;invalid;11458578
10417;valid;11353144
418;invalid;11546077
10418;valid;11403804
419;invalid;11955080
10419;valid;11979628
420;invalid;11518605
10420;valid;11889018
421;invalid;11445114
10421;valid;11881198
422;invalid;11533837
10422;valid;11483432
423;invalid;11928373
10423;valid;11510938
424;invalid;11670024
10424;valid;11750298
425;invalid;11617902
10425;valid;11386039
426;invalid;11595122
10426;valid;11373935
427;invalid;11504835
10427;valid;11563332
428;invalid;11689149
10428;valid;11446066
429;invalid;11461298
10429;valid;11502115
430;invalid;11462743
10430;valid;25672499
431;invalid;17668015
10431;valid;11527615
432;invalid;12157397
10432;valid;28344423
433;invalid;12143678
10433;valid;11499888
434;invalid;11398806
10434;valid;11449500
435;invalid;11553285
10435;valid;21835905
436;invalid;11447851
10436;valid;23317404
437;invalid;11598743
10437;valid;11518333
438;invalid;11425887
10438;valid;11743770
439;invalid;21343636
10439;valid;11453937
440;invalid;17608923
10440;valid;11446457
441;invalid;11919737
10441;valid;11502965
442;invalid;11583698
10442;valid;11450809
443;invalid;11467656
10443;valid;11467112
444;invalid;11420345
10444;valid;19396643
445;invalid;11533089
10445;valid;12636304
446;invalid;11453750
10446;valid;11851720
447;invalid;11461111
10447;valid;11456487
448;invalid;11547267
10448;valid;11427264
449;invalid;11418373
10449;valid;11473317
450;invalid;11470580
10450;valid;11431514
451;invalid;11458714
10451;valid;11921403
452;invalid;11654044
10452;valid;11531899
453;invalid;11436597
10453;valid;11410621
454;invalid;11463678
10454;valid;11301107
455;invalid;11546451
10455;valid;11318889
456;invalid;11455756
10456;valid;11516871
457;invalid;11558504
10457;valid;11338864
458;invalid;13850971
10458;valid;11613924
459;invalid;11537067
10459;valid;14089345
460;invalid;11575402
10460;valid;11538257
461;invalid;11453784
10461;valid;11342927
462;invalid;11590277
10462;valid;11333118
463;invalid;11612700
10463;valid;11422130
464;invalid;11445913
10464;valid;12168073
465;invalid;11516803
10465;valid;11425462
466;invalid;11436155
10466;valid;11383931
467;invalid;11286368
10467;valid;11301566
468;invalid;11633015
10468;valid;11403141
469;invalid;11442717
10469;valid;11420753
470;invalid;11513573
10470;valid;11428777
471;invalid;11445930
10471;valid;11496063
472;invalid;11482021
10472;valid;23671803
473;invalid;11768114
10473;valid;11313007
474;invalid;11509425
10474;valid;25786892
475;invalid;12108403
10475;valid;13377147
476;invalid;11479743
10476;valid;11465344
477;invalid;11582644
10477;valid;11574960
478;invalid;18525920
10478;valid;11374632
479;invalid;11451744
10479;valid;11509034
480;invalid;11830878
10480;valid;11575385
481;invalid;14448912
10481;valid;11450605
482;invalid;11941140
10482;valid;25132970
483;invalid;11557892
10483;valid;11380327
484;invalid;11457966
10484;valid;39122457
485;invalid;20872719
10485;valid;12003411
486;invalid;13601581
10486;valid;46924862
487;invalid;11731428
10487;valid;11180424
488;invalid;11443176
10488;valid;24423900
489;invalid;12337920
10489;valid;11961336
490;invalid;11464919
10490;valid;11886060
491;invalid;25503162
10491;valid;12220348
492;invalid;12087289
10492;valid;11416554
493;invalid;11957851
10493;valid;11395134
494;invalid;13460447
10494;valid;30941190
495;invalid;11439521
10495;valid;11424646
496;invalid;11417710
10496;valid;11378423
497;invalid;20546829
10497;valid;11302875
498;invalid;11401866
10498;valid;11324873
499;invalid;11358499
10499;valid;11447885
500;invalid;11441272
10500;valid;11317597
501;invalid;12571194
10501;valid;11382469
502;invalid;11389048
10502;valid;11258828
503;invalid;11586248
10503;valid;11411930
504;invalid;11497202
10504;valid;11274417
505;invalid;11407170
10505;valid;11438433
506;invalid;11376689
10506;valid;20051126
507;invalid;11728708
10507;valid;11735253
508;invalid;12030577
10508;valid;11454617
509;invalid;11881402
10509;valid;11548032
510;invalid;13261496
10510;valid;11589852
511;invalid;11432721
10511;valid;11481477
512;invalid;11311239
10512;valid;11319909
513;invalid;11355439
10513;valid;11305102
514;invalid;11412457
10514;valid;11390867
515;invalid;13657358
10515;valid;11262483
516;invalid;11441731
10516;valid;11286164
517;invalid;11960656
10517;valid;11146662
518;invalid;11325196
10518;valid;11270813
519;invalid;11434217
10519;valid;11515171
520;invalid;19808825
10520;valid;11273006
521;invalid;11854933
10521;valid;11308417
522;invalid;20580421
10522;valid;11363208
523;invalid;11595275
10523;valid;11522141
524;invalid;11526034
10524;valid;12567148
525;invalid;11601514
10525;valid;12059154
526;invalid;11280112
10526;valid;11723438
527;invalid;11440660
10527;valid;11320402
528;invalid;11554186
10528;valid;11426176
529;invalid;12200968
10529;valid;11150827
530;invalid;11296075
10530;valid;11336790
531;invalid;11489246
10531;valid;11389507
532;invalid;11401475
10532;valid;11230506
533;invalid;11299798
10533;valid;11374224
534;invalid;15765188
10534;valid;11300784
535;invalid;11320538
10535;valid;11268909
536;invalid;11402614
10536;valid;11159548
537;invalid;12071224
10537;valid;11337640
538;invalid;15356559
10538;valid;11416945
539;invalid;11506212
10539;valid;11470257
540;invalid;25884727
10540;valid;18221195
541;invalid;11680037
10541;valid;11394896
542;invalid;11531423
10542;valid;11415602
543;invalid;11365639
10543;valid;11594969
544;invalid;11538053
10544;valid;11436206
545;invalid;11496624
10545;valid;23449834
546;invalid;11437532
10546;valid;12862489
547;invalid;11860305
10547;valid;11432993
548;invalid;11405317
10548;valid;11419631
549;invalid;11355269
10549;valid;11584395
550;invalid;11454923
10550;valid;11451251
551;invalid;11435594
10551;valid;11921879
552;invalid;11404467
10552;valid;11295616
553;invalid;11372167
10553;valid;11393485
554;invalid;11365622
10554;valid;11409890
555;invalid;11427332
10555;valid;15212637
556;invalid;11402512
10556;valid;19534411
557;invalid;14690227
10557;valid;15165938
558;invalid;14352896
10558;valid;11394131
559;invalid;11590464
10559;valid;11365911
560;invalid;22672526
10560;valid;12034776
561;invalid;11392635
10561;valid;11401458
562;invalid;11452985
10562;valid;14376152
563;invalid;11407323
10563;valid;26318499
564;invalid;11654588
10564;valid;14140549
565;invalid;18565666
10565;valid;11259797
566;invalid;26532597
10566;valid;11285161
567;invalid;11270830
10567;valid;12975437
568;invalid;11842591
10568;valid;11192154
569;invalid;11755908
10569;valid;11372303
570;invalid;11387382
10570;valid;11329599
571;invalid;11274604
10571;valid;11159123
572;invalid;11393383
10572;valid;11214458
573;invalid;11341193
10573;valid;11532494
574;invalid;11296177
10574;valid;11306836
575;invalid;11512485
10575;valid;19440027
576;invalid;11435730
10576;valid;11548338
577;invalid;11213727
10577;valid;11295701
578;invalid;11478264
10578;valid;11171108
579;invalid;11140168
10579;valid;11310491
580;invalid;11579414
10580;valid;18331763
581;invalid;11734199
10581;valid;11349353
582;invalid;11277698
10582;valid;11380327
583;invalid;11243647
10583;valid;11327712
584;invalid;11305119
10584;valid;11548814
585;invalid;11417999
10585;valid;11274111
586;invalid;11325366
10586;valid;11273057
587;invalid;11491898
10587;valid;23420662
588;invalid;11269062
10588;valid;25987815
589;invalid;11724271
10589;valid;11301260
590;invalid;11160891
10590;valid;11185643
591;invalid;11231169
10591;valid;10993934
592;invalid;11177568
10592;valid;11155026
593;invalid;12590489
10593;valid;11159854
594;invalid;11449024
10594;valid;11301481
595;invalid;11281557
10595;valid;11986054
596;invalid;11212384
10596;valid;11576218
597;invalid;11296704
10597;valid;11311562
598;invalid;11251637
10598;valid;11270337
599;invalid;11319909
10599;valid;11249240
600;invalid;11284124
10600;valid;11483432
601;invalid;11388742
10601;valid;23017099
602;invalid;11374734
10602;valid;11415653
603;invalid;11387093
10603;valid;19781540
604;invalid;11283155
10604;valid;11154040
605;invalid;11208576
10605;valid;11185473
606;invalid;11200518
10606;valid;11191525
607;invalid;11443907
10607;valid;12278063
608;invalid;16049258
10608;valid;11093809
609;invalid;11499446
10609;valid;11311324
610;invalid;11639373
10610;valid;15997816
611;invalid;32016083
10611;valid;35235560
612;invalid;28658804
10612;valid;16721455
613;invalid;11894441
10613;valid;29672616
614;invalid;11581777
10614;valid;31359101
615;invalid;47968067
10615;valid;11540739
616;invalid;11381687
10616;valid;16564868
617;invalid;20971132
10617;valid;11697462
618;invalid;11383149
10618;valid;11595054
619;invalid;17644878
10619;valid;11253847
620;invalid;16328636
10620;valid;16249280
621;invalid;24204328
10621;valid;11033867
622;invalid;10953661
10622;valid;11932164
623;invalid;11154567
10623;valid;10956500
624;invalid;11211466
10624;valid;10910600
625;invalid;11531678
10625;valid;11025299
626;invalid;11037318
10626;valid;10916329
627;invalid;11117898
10627;valid;12684856
628;invalid;11045121
10628;valid;14390228
629;invalid;11127690
10629;valid;19080800
630;invalid;11171839
10630;valid;11012906
631;invalid;11037386
10631;valid;11049150
632;invalid;10933567
10632;valid;12190156
633;invalid;11130631
10633;valid;10886936
634;invalid;11152561
10634;valid;11041024
635;invalid;12838213
10635;valid;10854517
636;invalid;11169306
10636;valid;10902933
637;invalid;11067034
10637;valid;10861759
638;invalid;11562261
10638;valid;10871891
639;invalid;11729864
10639;valid;11071539
640;invalid;11105267
10640;valid;11062988
641;invalid;11152935
10641;valid;10912997
642;invalid;11365452
10642;valid;10992234
643;invalid;11008792
10643;valid;10891509
644;invalid;11159905
10644;valid;16341794
645;invalid;11245194
10645;valid;11026370
646;invalid;10926002
10646;valid;11441901
647;invalid;10893107
10647;valid;11018091
648;invalid;10841631
10648;valid;11043030
649;invalid;11090375
10649;valid;11062682
650;invalid;10829731
10650;valid;11042860
651;invalid;11037182
10651;valid;11010203
652;invalid;11168881
10652;valid;25597563
653;invalid;11130410
10653;valid;15152270
654;invalid;10845388
10654;valid;10889129
655;invalid;11156182
10655;valid;11108888
656;invalid;10957724
10656;valid;10870701
657;invalid;11050425
10657;valid;10891169
658;invalid;11259780
10658;valid;10927532
659;invalid;11050731
10659;valid;10803432
660;invalid;18479374
10660;valid;11153564
661;invalid;11207148
10661;valid;14222438
662;invalid;11318498
10662;valid;10972803
663;invalid;11001261
10663;valid;10990857
664;invalid;15978946
10664;valid;11534024
665;invalid;11066575
10665;valid;10994206
666;invalid;10997300
10666;valid;10885440
667;invalid;10879065
10667;valid;10865737
668;invalid;11048555
10668;valid;11132875
669;invalid;11085700
10669;valid;10944889
670;invalid;10889231
10670;valid;10858325
671;invalid;13894117
10671;valid;10891815
672;invalid;10889775
10672;valid;10840849
673;invalid;11110010
10673;valid;10739189
674;invalid;10891713
10674;valid;10807393
675;invalid;11040429
10675;valid;11048249
676;invalid;12980333
10676;valid;10955259
677;invalid;10882210
10677;valid;10982425
678;invalid;10829799
10678;valid;10897612
679;invalid;11000513
10679;valid;10996960
680;invalid;10933261
10680;valid;10760660
681;invalid;11019366
10681;valid;11019587
682;invalid;10990228
10682;valid;11015422
683;invalid;10998252
10683;valid;10893022
684;invalid;11922780
10684;valid;11315115
685;invalid;11119309
10685;valid;11116623
686;invalid;11133368
10686;valid;11046855
687;invalid;11117864
10687;valid;25519669
688;invalid;10887446
10688;valid;10890931
689;invalid;11151626
10689;valid;10901522
690;invalid;11050442
10690;valid;10958387
691;invalid;12927242
10691;valid;11024653
692;invalid;10994036
10692;valid;10899720
693;invalid;12769210
10693;valid;17886805
694;invalid;22673971
10694;valid;25324458
695;invalid;11039290
10695;valid;11514814
696;invalid;10988341
10696;valid;16991976
697;invalid;11033493
10697;valid;11041636
698;invalid;11035907
10698;valid;10919916
699;invalid;11286674
10699;valid;11043200
